tanggal,produk,qty,total_harga,harga_per_unit
2021-05-28,XXL,0,0,0.0
2021-05-29,S,20,33000,1650.0
2021-05-29,M,90,157500,1750.0
2021-05-29,L,290,507500,1750.0
2021-05-29,XL,140,322000,2300.0
2021-05-29,XXL,80,208000,2600.0
2021-05-30,S,0,0,0.0
2021-05-30,M,30,52500,1750.0
2021-05-30,L,110,192500,1750.0
2021-05-30,XL,80,184000,2300.0
2021-05-30,XXL,40,104000,2600.0
2021-05-31,S,20,33000,1650.0
2021-05-31,M,50,87500,1750.0
2021-05-31,L,190,332500,1750.0
2021-05-31,XL,90,207000,2300.0
2021-05-31,XXL,30,78000,2600.0
2021-06-01,S,0,0,0.0
2021-06-01,M,50,87500,1750.0
2021-06-01,L,60,105000,1750.0
2021-06-01,XL,100,230000,2300.0
2021-06-01,XXL,60,156000,2600.0
2021-06-02,S,30,49500,1650.0
2021-06-02,M,40,70000,1750.0
2021-06-02,L,90,157500,1750.0
2021-06-02,XL,80,184000,2300.0
2021-06-02,XXL,30,78000,2600.0
2021-06-03,S,90,148500,1650.0
2021-06-03,M,40,70000,1750.0
2021-06-03,L,200,350000,1750.0
2021-06-03,XL,120,276000,2300.0
2021-06-03,XXL,30,78000,2600.0
2021-06-04,S,20,33000,1650.0
2021-06-04,M,30,52500,1750.0
2021-06-04,L,70,122500,1750.0
2021-06-04,XL,62,144000,2322.5806451612902
2021-06-04,XXL,0,0,0.0
2021-06-05,S,20,33000,1650.0
2021-06-05,M,10,17500,1750.0
2021-06-05,L,70,122500,1750.0
2021-06-05,XL,30,69000,2300.0
2021-06-05,XXL,0,0,0.0
2021-06-06,S,0,0,0.0
2021-06-06,M,0,0,0.0
2021-06-06,L,0,0,0.0
2021-06-06,XL,0,0,0.0
2021-06-06,XXL,0,0,0.0
2021-06-07,S,20,33000,1650.0
2021-06-07,M,10,17500,1750.0
2021-06-07,L,110,192500,1750.0
2021-06-07,XL,30,69000,2300.0
2021-06-07,XXL,0,0,0.0
2021-06-08,S,30,49500,1650.0
2021-06-08,M,90,157500,1750.0
2021-06-08,L,120,210000,1750.0
2021-06-08,XL,60,138000,2300.0
2021-06-08,XXL,40,104000,2600.0
2021-06-09,S,10,16500,1650.0
2021-06-09,M,30,52500,1750.0
2021-06-09,L,160,280000,1750.0
2021-06-09,XL,60,138000,2300.0
2021-06-09,XXL,50,132500,2650.0
2021-06-10,S,10,16500,1650.0
2021-06-10,M,60,105000,1750.0
2021-06-10,L,120,210000,1750.0
2021-06-10,XL,110,253000,2300.0
2021-06-10,XXL,80,208000,2600.0
2021-06-11,S,20,33000,1650.0
2021-06-11,M,40,70000,1750.0
2021-06-11,L,100,175000,1750.0
2021-06-11,XL,30,69000,2300.0
2021-06-11,XXL,30,78000,2600.0
2021-06-12,S,0,0,0.0
2021-06-12,M,40,66000,1650.0
2021-06-12,L,60,105000,1750.0
2021-06-12,XL,160,368000,2300.0
2021-06-12,XXL,60,156000,2600.0
2021-06-13,S,10,16500,1650.0
2021-06-13,M,20,35000,1750.0
2021-06-13,L,220,385000,1750.0
2021-06-13,XL,130,299000,2300.0
2021-06-13,XXL,30,78000,2600.0
2021-06-14,S,0,0,0.0
2021-06-14,M,0,0,0.0
2021-06-14,L,0,0,0.0
2021-06-14,XL,0,0,0.0
2021-06-14,XXL,0,0,0.0
2021-06-15,S,0,0,0.0
2021-06-15,M,30,52500,1750.0
2021-06-15,L,110,192500,1750.0
2021-06-15,XL,50,115000,2300.0
2021-06-15,XXL,50,130000,2600.0
2021-06-16,S,10,16500,1650.0
2021-06-16,M,20,35000,1750.0
2021-06-16,L,140,245000,1750.0
2021-06-16,XL,100,230000,2300.0
2021-06-16,XXL,30,78000,2600.0
2021-06-17,S,10,16500,1650.0
2021-06-17,M,40,70000,1750.0
2021-06-17,L,140,245000,1750.0
2021-06-17,XL,50,115000,2300.0
2021-06-17,XXL,10,26000,2600.0
2021-06-18,S,0,0,0.0
2021-06-18,M,30,52500,1750.0
2021-06-18,L,200,350000,1750.0
2021-06-18,XL,30,69000,2300.0
2021-06-18,XXL,30,78000,2600.0
2021-06-19,S,10,16500,1650.0
2021-06-19,M,40,70000,1750.0
2021-06-19,L,50,87500,1750.0
2021-06-19,XL,40,92000,2300.0
2021-06-19,XXL,70,182000,2600.0
2021-06-20,S,0,0,0.0
2021-06-20,M,0,0,0.0
2021-06-20,L,0,0,0.0
2021-06-20,XL,0,0,0.0
2021-06-20,XXL,0,0,0.0
2021-06-21,S,40,66000,1650.0
2021-06-21,M,40,70000,1750.0
2021-06-21,L,110,192500,1750.0
2021-06-21,XL,60,138000,2300.0
2021-06-21,XXL,20,52000,2600.0
2021-06-22,S,60,99000,1650.0
2021-06-22,M,60,105000,1750.0
2021-06-22,L,190,332500,1750.0
2021-06-22,XL,80,184000,2300.0
2021-06-22,XXL,80,208000,2600.0
2021-06-23,S,20,33000,1650.0
2021-06-23,M,120,210000,1750.0
2021-06-23,L,150,262500,1750.0
2021-06-23,XL,50,115000,2300.0
2021-06-23,XXL,40,104000,2600.0
2021-06-24,S,0,0,0.0
2021-06-24,M,70,122500,1750.0
2021-06-24,L,100,175000,1750.0
2021-06-24,XL,50,115000,2300.0
2021-06-24,XXL,60,156000,2600.0
2021-06-25,S,0,0,0.0
2021-06-25,M,30,52500,1750.0
2021-06-25,L,90,157500,1750.0
2021-06-25,XL,72,165600,2300.0
2021-06-25,XXL,20,52000,2600.0
2021-06-26,S,0,0,0.0
2021-06-26,M,10,17500,1750.0
2021-06-26,L,30,52500,1750.0
2021-06-26,XL,80,184000,2300.0
2021-06-26,XXL,50,130000,2600.0
2021-06-27,S,0,0,0.0
2021-06-27,M,0,0,0.0
2021-06-27,L,0,0,0.0
2021-06-27,XL,0,0,0.0
2021-06-27,XXL,0,0,0.0
2021-06-28,S,0,0,0.0
2021-06-28,M,30,52500,1750.0
2021-06-28,L,130,227500,1750.0
2021-06-28,XL,70,161000,2300.0
2021-06-28,XXL,30,78000,2600.0
2021-06-29,S,0,0,0.0
2021-06-29,M,30,52500,1750.0
2021-06-29,L,50,87500,1750.0
2021-06-29,XL,50,122000,2440.0
2021-06-29,XXL,30,81000,2700.0
2021-06-30,S,0,0,0.0
2021-06-30,M,0,0,0.0
2021-06-30,L,0,0,0.0
2021-06-30,XL,0,0,0.0
2021-06-30,XXL,0,0,0.0
2021-07-01,S,40,66000,1650.0
2021-07-01,M,80,140000,1750.0
2021-07-01,L,200,350000,1750.0
2021-07-01,XL,50,115000,2300.0
2021-07-01,XXL,50,130000,2600.0
2021-07-02,S,10,16500,1650.0
2021-07-02,M,20,35000,1750.0
2021-07-02,L,110,192500,1750.0
2021-07-02,XL,70,161000,2300.0
2021-07-02,XXL,10,26000,2600.0
2021-07-03,S,20,33000,1650.0
2021-07-03,M,50,87500,1750.0
2021-07-03,L,110,192500,1750.0
2021-07-03,XL,120,276000,2300.0
2021-07-03,XXL,30,76000,2533.3333333333335
2021-07-04,S,0,0,0.0
2021-07-04,M,0,0,0.0
2021-07-04,L,0,0,0.0
2021-07-04,XL,0,0,0.0
2021-07-04,XXL,0,0,0.0
2021-07-05,S,50,82500,1650.0
2021-07-05,M,30,52500,1750.0
2021-07-05,L,90,157500,1750.0
2021-07-05,XL,80,184000,2300.0
2021-07-05,XXL,20,52000,2600.0
2021-07-06,S,20,33000,1650.0
2021-07-06,M,10,17500,1750.0
2021-07-06,L,110,192500,1750.0
2021-07-06,XL,50,115000,2300.0
2021-07-06,XXL,30,78000,2600.0
2021-07-07,S,0,0,0.0
2021-07-07,M,50,87500,1750.0
2021-07-07,L,120,210000,1750.0
2021-07-07,XL,20,46000,2300.0
2021-07-07,XXL,20,52000,2600.0
2021-07-08,S,10,16500,1650.0
2021-07-08,M,60,105000,1750.0
2021-07-08,L,120,210000,1750.0
2021-07-08,XL,120,276000,2300.0
2021-07-08,XXL,20,52000,2600.0
2021-07-09,S,0,0,0.0
2021-07-09,M,10,17500,1750.0
2021-07-09,L,80,140000,1750.0
2021-07-09,XL,30,69000,2300.0
2021-07-09,XXL,10,26000,2600.0
2021-07-10,S,0,0,0.0
2021-07-10,M,20,35000,1750.0
2021-07-10,L,100,175000,1750.0
2021-07-10,XL,40,92000,2300.0
2021-07-10,XXL,60,156000,2600.0
2021-07-11,S,0,0,0.0
2021-07-11,M,0,0,0.0
2021-07-11,L,0,0,0.0
2021-07-11,XL,0,0,0.0
2021-07-11,XXL,0,0,0.0
2021-07-12,S,10,16500,1650.0
2021-07-12,M,10,17500,1750.0
2021-07-12,L,50,87500,1750.0
2021-07-12,XL,60,138000,2300.0
2021-07-12,XXL,20,50000,2500.0
2021-07-13,S,30,49500,1650.0
2021-07-13,M,30,52500,1750.0
2021-07-13,L,120,210000,1750.0
2021-07-13,XL,70,161000,2300.0
2021-07-13,XXL,20,52000,2600.0
2021-07-14,S,0,0,0.0
2021-07-14,M,30,52500,1750.0
2021-07-14,L,100,175000,1750.0
2021-07-14,XL,20,46000,2300.0
2021-07-14,XXL,10,26000,2600.0
2021-07-15,S,30,49500,1650.0
2021-07-15,M,70,122500,1750.0
2021-07-15,L,140,245000,1750.0
2021-07-15,XL,50,115000,2300.0
2021-07-15,XXL,20,50000,2500.0
2021-07-16,S,10,16500,1650.0
2021-07-16,M,60,108000,1800.0
2021-07-16,L,60,108000,1800.0
2021-07-16,XL,40,92000,2300.0
2021-07-16,XXL,30,81000,2700.0
2021-07-17,S,0,0,0.0
2021-07-17,M,40,72000,1800.0
2021-07-17,L,110,198000,1800.0
2021-07-17,XL,30,69000,2300.0
2021-07-17,XXL,30,78000,2600.0
2021-07-18,S,0,0,0.0
2021-07-18,M,0,0,0.0
2021-07-18,L,0,0,0.0
2021-07-18,XL,0,0,0.0
2021-07-18,XXL,0,0,0.0
2021-07-19,S,0,0,0.0
2021-07-19,M,20,35000,1750.0
2021-07-19,L,110,192500,1750.0
2021-07-19,XL,110,253000,2300.0
2021-07-19,XXL,40,104000,2600.0
2021-07-20,S,0,0,0.0
2021-07-20,M,0,0,0.0
2021-07-20,L,0,0,0.0
2021-07-20,XL,0,0,0.0
2021-07-20,XXL,0,0,0.0
2021-07-21,S,30,49500,1650.0
2021-07-21,M,30,52500,1750.0
2021-07-21,L,150,262500,1750.0
2021-07-21,XL,70,161000,2300.0
2021-07-21,XXL,30,78000,2600.0
2021-07-22,S,20,33000,1650.0
2021-07-22,M,10,17500,1750.0
2021-07-22,L,130,227500,1750.0
2021-07-22,XL,10,23000,2300.0
2021-07-22,XXL,40,104000,2600.0
2021-07-23,S,10,16500,1650.0
2021-07-23,M,40,70000,1750.0
2021-07-23,L,90,157500,1750.0
2021-07-23,XL,120,276000,2300.0
2021-07-23,XXL,20,52000,2600.0
2021-07-24,S,20,33000,1650.0
2021-07-24,M,50,87500,1750.0
2021-07-24,L,30,52500,1750.0
2021-07-24,XL,70,161000,2300.0
2021-07-24,XXL,40,104000,2600.0
2021-07-25,S,0,0,0.0
2021-07-25,M,0,0,0.0
2021-07-25,L,0,0,0.0
2021-07-25,XL,0,0,0.0
2021-07-25,XXL,0,0,0.0
2021-07-26,S,10,16500,1650.0
2021-07-26,M,20,35000,1750.0
2021-07-26,L,120,210000,1750.0
2021-07-26,XL,50,115000,2300.0
2021-07-26,XXL,30,78000,2600.0
2021-07-27,S,40,66000,1650.0
2021-07-27,M,30,52500,1750.0
2021-07-27,L,110,192500,1750.0
2021-07-27,XL,50,115000,2300.0
2021-07-27,XXL,10,29000,2900.0
2021-07-28,S,30,49500,1650.0
2021-07-28,M,30,52500,1750.0
2021-07-28,L,120,210000,1750.0
2021-07-28,XL,0,0,0.0
2021-07-28,XXL,0,0,0.0
2021-07-29,S,0,0,0.0
2021-07-29,M,40,70000,1750.0
2021-07-29,L,140,245000,1750.0
2021-07-29,XL,13,29900,2300.0
2021-07-29,XXL,50,130000,2600.0
2021-07-30,S,0,0,0.0
2021-07-30,M,0,0,0.0
2021-07-30,L,0,0,0.0
2021-07-30,XL,0,0,0.0
2021-07-30,XXL,0,0,0.0
2021-07-31,S,0,0,0.0
2021-07-31,M,0,0,0.0
2021-07-31,L,0,0,0.0
2021-07-31,XL,0,0,0.0
2021-07-31,XXL,0,0,0.0
2021-08-01,S,0,0,0.0
2021-08-01,M,0,0,0.0
2021-08-01,L,0,0,0.0
2021-08-01,XL,0,0,0.0
2021-08-01,XXL,0,0,0.0
2021-08-02,S,0,0,0.0
2021-08-02,M,10,18000,1800.0
2021-08-02,L,140,252000,1800.0
2021-08-02,XL,20,52000,2600.0
2021-08-02,XXL,0,0,0.0
2021-08-03,S,10,16500,1650.0
2021-08-03,M,30,54000,1800.0
2021-08-03,L,70,126000,1800.0
2021-08-03,XL,0,0,0.0
2021-08-03,XXL,40,104000,2600.0
2021-08-04,S,50,85000,1700.0
2021-08-04,M,70,126000,1800.0
2021-08-04,L,80,140000,1750.0
2021-08-04,XL,0,0,0.0
2021-08-04,XXL,20,53000,2650.0
2021-08-05,S,0,0,0.0
2021-08-05,M,30,54000,1800.0
2021-08-05,L,130,234000,1800.0
2021-08-05,XL,2,4600,2300.0
2021-08-05,XXL,50,130000,2600.0
2021-08-06,S,10,17000,1700.0
2021-08-06,M,30,54000,1800.0
2021-08-06,L,120,216000,1800.0
2021-08-06,XL,0,0,0.0
2021-08-06,XXL,30,80000,2666.6666666666665
2021-08-07,S,0,0,0.0
2021-08-07,M,50,90000,1800.0
2021-08-07,L,120,216000,1800.0
2021-08-07,XL,0,0,0.0
2021-08-07,XXL,70,182000,2600.0
2021-08-08,S,0,0,0.0
2021-08-08,M,0,0,0.0
2021-08-08,L,0,0,0.0
2021-08-08,XL,0,0,0.0
2021-08-08,XXL,0,0,0.0
2021-08-09,S,10,17000,1700.0
2021-08-09,M,10,18000,1800.0
2021-08-09,L,90,162000,1800.0
2021-08-09,XL,90,207000,2300.0
2021-08-09,XXL,10,26000,2600.0
2021-08-10,S,10,17000,1700.0
2021-08-10,M,20,36000,1800.0
2021-08-10,L,90,162000,1800.0
2021-08-10,XL,90,207000,2300.0
2021-08-10,XXL,20,52000,2600.0
2021-08-11,S,20,34000,1700.0
2021-08-11,M,30,54000,1800.0
2021-08-11,L,210,378000,1800.0
2021-08-11,XL,50,115000,2300.0
2021-08-11,XXL,30,78000,2600.0
2021-08-12,S,20,34000,1700.0
2021-08-12,M,30,54000,1800.0
2021-08-12,L,90,162000,1800.0
2021-08-12,XL,40,92000,2300.0
2021-08-12,XXL,20,52000,2600.0
2021-08-13,S,20,34000,1700.0
2021-08-13,M,40,72000,1800.0
2021-08-13,L,180,324000,1800.0
2021-08-13,XL,90,207000,2300.0
2021-08-13,XXL,50,130000,2600.0
2021-08-14,S,0,0,0.0
2021-08-14,M,20,36000,1800.0
2021-08-14,L,60,108000,1800.0
2021-08-14,XL,60,138000,2300.0
2021-08-14,XXL,0,0,0.0
2021-08-15,S,0,0,0.0
2021-08-15,M,0,0,0.0
2021-08-15,L,0,0,0.0
2021-08-15,XL,0,0,0.0
2021-08-15,XXL,0,0,0.0
2021-08-16,S,10,17000,1700.0
2021-08-16,M,20,36000,1800.0
2021-08-16,L,100,180000,1800.0
2021-08-16,XL,150,345000,2300.0
2021-08-16,XXL,20,52000,2600.0
2021-08-17,S,20,34000,1700.0
2021-08-17,M,100,180000,1800.0
2021-08-17,L,110,198000,1800.0
2021-08-17,XL,60,138000,2300.0
2021-08-17,XXL,60,156000,2600.0
2021-08-18,S,10,17000,1700.0
2021-08-18,M,20,36000,1800.0
2021-08-18,L,100,180000,1800.0
2021-08-18,XL,100,230000,2300.0
2021-08-18,XXL,50,130000,2600.0
2021-08-19,S,10,17000,1700.0
2021-08-19,M,30,54000,1800.0
2021-08-19,L,120,216000,1800.0
2021-08-19,XL,50,115000,2300.0
2021-08-19,XXL,10,26000,2600.0
2021-08-20,S,0,0,0.0
2021-08-20,M,20,36000,1800.0
2021-08-20,L,90,162000,1800.0
2021-08-20,XL,40,92000,2300.0
2021-08-20,XXL,12,31200,2600.0
2021-08-21,S,0,0,0.0
2021-08-21,M,20,36000,1800.0
2021-08-21,L,70,126000,1800.0
2021-08-21,XL,50,115000,2300.0
2021-08-21,XXL,60,156000,2600.0
2021-08-22,S,0,0,0.0
2021-08-22,M,0,0,0.0
2021-08-22,L,0,0,0.0
2021-08-22,XL,0,0,0.0
2021-08-22,XXL,0,0,0.0
2021-08-23,S,10,17000,1700.0
2021-08-23,M,30,54000,1800.0
2021-08-23,L,60,108000,1800.0
2021-08-23,XL,90,207000,2300.0
2021-08-23,XXL,50,130000,2600.0
2021-08-24,S,0,0,0.0
2021-08-24,M,20,36000,1800.0
2021-08-24,L,130,234000,1800.0
2021-08-24,XL,60,138000,2300.0
2021-08-24,XXL,20,52000,2600.0
2021-08-25,S,50,85000,1700.0
2021-08-25,M,20,36000,1800.0
2021-08-25,L,110,198000,1800.0
2021-08-25,XL,50,115000,2300.0
2021-08-25,XXL,20,52000,2600.0
2021-08-26,S,20,34000,1700.0
2021-08-26,M,60,108000,1800.0
2021-08-26,L,70,126000,1800.0
2021-08-26,XL,50,115000,2300.0
2021-08-26,XXL,40,104000,2600.0
2021-08-27,S,0,0,0.0
2021-08-27,M,20,36000,1800.0
2021-08-27,L,80,144000,1800.0
2021-08-27,XL,40,92000,2300.0
2021-08-27,XXL,10,26000,2600.0
2021-08-28,S,20,34000,1700.0
2021-08-28,M,70,126000,1800.0
2021-08-28,L,120,216000,1800.0
2021-08-28,XL,80,184000,2300.0
2021-08-28,XXL,50,130000,2600.0
2021-08-29,S,0,0,0.0
2021-08-29,M,0,0,0.0
2021-08-29,L,0,0,0.0
2021-08-29,XL,0,0,0.0
2021-08-29,XXL,0,0,0.0
2021-08-30,S,0,0,0.0
2021-08-30,M,10,18000,1800.0
2021-08-30,L,50,90000,1800.0
2021-08-30,XL,80,184000,2300.0
2021-08-30,XXL,20,52000,2600.0
2021-08-31,S,0,0,0.0
2021-08-31,M,50,90000,1800.0
2021-08-31,L,110,198000,1800.0
2021-08-31,XL,70,161000,2300.0
2021-08-31,XXL,60,156000,2600.0
2021-09-01,S,0,0,0.0
2021-09-01,M,40,72000,1800.0
2021-09-01,L,140,252000,1800.0
2021-09-01,XL,80,184000,2300.0
2021-09-01,XXL,40,104000,2600.0
2021-09-02,S,20,34000,1700.0
2021-09-02,M,30,54000,1800.0
2021-09-02,L,40,72000,1800.0
2021-09-02,XL,0,0,0.0
2021-09-02,XXL,80,208000,2600.0
2021-09-03,S,0,0,0.0
2021-09-03,M,10,18000,1800.0
2021-09-03,L,120,216000,1800.0
2021-09-03,XL,80,184000,2300.0
2021-09-03,XXL,40,104000,2600.0
2021-09-04,S,0,0,0.0
2021-09-04,M,20,36000,1800.0
2021-09-04,L,60,108000,1800.0
2021-09-04,XL,70,161000,2300.0
2021-09-04,XXL,0,0,0.0
2021-09-05,S,0,0,0.0
2021-09-05,M,0,0,0.0
2021-09-05,L,0,0,0.0
2021-09-05,XL,0,0,0.0
2021-09-05,XXL,0,0,0.0
2021-09-06,S,0,0,0.0
2021-09-06,M,40,72000,1800.0
2021-09-06,L,140,252000,1800.0
2021-09-06,XL,60,138000,2300.0
2021-09-06,XXL,0,0,0.0
2021-09-07,S,10,17000,1700.0
2021-09-07,M,20,36000,1800.0
2021-09-07,L,60,108000,1800.0
2021-09-07,XL,50,115000,2300.0
2021-09-07,XXL,0,0,0.0
2021-09-08,S,50,85000,1700.0
2021-09-08,M,60,108000,1800.0
2021-09-08,L,150,270000,1800.0
2021-09-08,XL,70,161000,2300.0
2021-09-08,XXL,50,130000,2600.0
2021-09-09,S,10,17000,1700.0
2021-09-09,M,100,180000,1800.0
2021-09-09,L,90,162000,1800.0
2021-09-09,XL,0,0,0.0
2021-09-09,XXL,30,75000,2500.0
2021-09-10,S,10,17000,1700.0
2021-09-10,M,30,54000,1800.0
2021-09-10,L,90,162000,1800.0
2021-09-10,XL,0,0,0.0
2021-09-10,XXL,60,150000,2500.0
2021-09-11,S,0,0,0.0
2021-09-11,M,10,18000,1800.0
2021-09-11,L,100,180000,1800.0
2021-09-11,XL,0,0,0.0
2021-09-11,XXL,60,150000,2500.0
2021-09-12,S,0,0,0.0
2021-09-12,M,0,0,0.0
2021-09-12,L,0,0,0.0
2021-09-12,XL,0,0,0.0
2021-09-12,XXL,0,0,0.0
2021-09-13,S,0,0,0.0
2021-09-13,M,10,18000,1800.0
2021-09-13,L,20,36000,1800.0
2021-09-13,XL,0,0,0.0
2021-09-13,XXL,70,175000,2500.0
2021-09-14,S,0,0,0.0
2021-09-14,M,0,0,0.0
2021-09-14,L,0,0,0.0
2021-09-14,XL,0,0,0.0
2021-09-14,XXL,0,0,0.0
2021-09-15,S,0,0,0.0
2021-09-15,M,50,90000,1800.0
2021-09-15,L,240,432000,1800.0
2021-09-15,XL,0,0,0.0
2021-09-15,XXL,50,125000,2500.0
2021-09-16,S,0,0,0.0
2021-09-16,M,40,72000,1800.0
2021-09-16,L,140,252000,1800.0
2021-09-16,XL,0,0,0.0
2021-09-16,XXL,60,150000,2500.0
2021-09-17,S,0,0,0.0
2021-09-17,M,20,36000,1800.0
2021-09-17,L,100,180000,1800.0
2021-09-17,XL,70,161000,2300.0
2021-09-17,XXL,40,100000,2500.0
2021-09-18,S,0,0,0.0
2021-09-18,M,30,54000,1800.0
2021-09-18,L,40,72000,1800.0
2021-09-18,XL,50,115000,2300.0
2021-09-18,XXL,90,234000,2600.0
2021-09-19,S,0,0,0.0
2021-09-19,M,0,0,0.0
2021-09-19,L,0,0,0.0
2021-09-19,XL,0,0,0.0
2021-09-19,XXL,0,0,0.0
2021-09-20,S,0,0,0.0
2021-09-20,M,50,90000,1800.0
2021-09-20,L,100,180000,1800.0
2021-09-20,XL,90,207000,2300.0
2021-09-20,XXL,40,104000,2600.0
2021-09-21,S,30,51000,1700.0
2021-09-21,M,20,36000,1800.0
2021-09-21,L,140,252000,1800.0
2021-09-21,XL,110,253000,2300.0
2021-09-21,XXL,30,75000,2500.0
2021-09-22,S,10,17000,1700.0
2021-09-22,M,0,0,0.0
2021-09-22,L,70,126000,1800.0
2021-09-22,XL,120,276000,2300.0
2021-09-22,XXL,10,26000,2600.0
2021-09-23,S,30,51000,1700.0
2021-09-23,M,20,36000,1800.0
2021-09-23,L,110,198000,1800.0
2021-09-23,XL,90,207000,2300.0
2021-09-23,XXL,10,26000,2600.0
2021-09-24,S,10,17000,1700.0
2021-09-24,M,10,18000,1800.0
2021-09-24,L,110,198000,1800.0
2021-09-24,XL,30,69000,2300.0
2021-09-24,XXL,40,104000,2600.0
2021-09-25,S,20,34000,1700.0
2021-09-25,M,50,90000,1800.0
2021-09-25,L,110,198000,1800.0
2021-09-25,XL,30,69000,2300.0
2021-09-25,XXL,20,52000,2600.0
2021-09-26,S,0,0,0.0
2021-09-26,M,0,0,0.0
2021-09-26,L,0,0,0.0
2021-09-26,XL,0,0,0.0
2021-09-26,XXL,0,0,0.0
2021-09-27,S,0,0,0.0
2021-09-27,M,20,36000,1800.0
2021-09-27,L,40,72000,1800.0
2021-09-27,XL,60,138000,2300.0
2021-09-27,XXL,30,75000,2500.0
2021-09-28,S,0,0,0.0
2021-09-28,M,40,72000,1800.0
2021-09-28,L,130,234000,1800.0
2021-09-28,XL,90,207000,2300.0
2021-09-28,XXL,60,154000,2566.6666666666665
2021-09-29,S,0,0,0.0
2021-09-29,M,0,0,0.0
2021-09-29,L,0,0,0.0
2021-09-29,XL,0,0,0.0
2021-09-29,XXL,0,0,0.0
2021-09-30,S,10,17000,1700.0
2021-09-30,M,70,126000,1800.0
2021-09-30,L,160,288000,1800.0
2021-09-30,XL,70,161000,2300.0
2021-09-30,XXL,80,200000,2500.0
2021-10-01,S,0,0,0.0
2021-10-01,M,30,54000,1800.0
2021-10-01,L,190,342000,1800.0
2021-10-01,XL,80,184000,2300.0
2021-10-01,XXL,20,50000,2500.0
2021-10-02,S,20,34000,1700.0
2021-10-02,M,30,54000,1800.0
2021-10-02,L,80,144000,1800.0
2021-10-02,XL,50,115000,2300.0
2021-10-02,XXL,50,125000,2500.0
2021-10-03,S,0,0,0.0
2021-10-03,M,0,0,0.0
2021-10-03,L,0,0,0.0
2021-10-03,XL,0,0,0.0
2021-10-03,XXL,0,0,0.0
2021-10-04,S,20,34000,1700.0
2021-10-04,M,30,54000,1800.0
2021-10-04,L,140,252000,1800.0
2021-10-04,XL,90,207000,2300.0
2021-10-04,XXL,10,26000,2600.0
2021-10-05,S,0,0,0.0
2021-10-05,M,30,54000,1800.0
2021-10-05,L,130,234000,1800.0
2021-10-05,XL,50,115000,2300.0
2021-10-05,XXL,20,52000,2600.0
2021-10-06,S,0,0,0.0
2021-10-06,M,30,54000,1800.0
2021-10-06,L,70,126000,1800.0
2021-10-06,XL,80,184000,2300.0
2021-10-06,XXL,50,125000,2500.0
2021-10-07,S,0,0,0.0
2021-10-07,M,60,108000,1800.0
2021-10-07,L,160,288000,1800.0
2021-10-07,XL,40,92000,2300.0
2021-10-07,XXL,0,0,0.0
2021-10-08,S,0,0,0.0
2021-10-08,M,50,90000,1800.0
2021-10-08,L,100,180000,1800.0
2021-10-08,XL,92,211600,2300.0
2021-10-08,XXL,20,52000,2600.0
2021-10-09,S,40,68000,1700.0
2021-10-09,M,70,126000,1800.0
2021-10-09,L,50,90000,1800.0
2021-10-09,XL,60,138000,2300.0
2021-10-09,XXL,70,175000,2500.0
2021-10-10,S,0,0,0.0
2021-10-10,M,0,0,0.0
2021-10-10,L,0,0,0.0
2021-10-10,XL,0,0,0.0
2021-10-10,XXL,0,0,0.0
2021-10-11,S,10,17000,1700.0
2021-10-11,M,40,72000,1800.0
2021-10-11,L,150,270000,1800.0
2021-10-11,XL,90,207000,2300.0
2021-10-11,XXL,20,52000,2600.0
2021-10-12,S,40,68000,1700.0
2021-10-12,M,30,54000,1800.0
2021-10-12,L,110,198000,1800.0
2021-10-12,XL,50,115000,2300.0
2021-10-12,XXL,10,26000,2600.0
2021-10-13,S,40,68000,1700.0
2021-10-13,M,70,126000,1800.0
2021-10-13,L,80,144000,1800.0
2021-10-13,XL,60,138000,2300.0
2021-10-13,XXL,40,100000,2500.0
2021-10-14,S,0,0,0.0
2021-10-14,M,40,72000,1800.0
2021-10-14,L,200,360000,1800.0
2021-10-14,XL,60,138000,2300.0
2021-10-14,XXL,70,175000,2500.0
2021-10-15,S,20,34000,1700.0
2021-10-15,M,50,90000,1800.0
2021-10-15,L,110,198000,1800.0
2021-10-15,XL,20,46000,2300.0
2021-10-15,XXL,40,100000,2500.0
2021-10-16,S,10,17000,1700.0
2021-10-16,M,10,18000,1800.0
2021-10-16,L,50,90000,1800.0
2021-10-16,XL,90,207000,2300.0
2021-10-16,XXL,20,50000,2500.0
2021-10-17,S,0,0,0.0
2021-10-17,M,0,0,0.0
2021-10-17,L,0,0,0.0
2021-10-17,XL,0,0,0.0
2021-10-17,XXL,0,0,0.0
2021-10-18,S,10,17000,1700.0
2021-10-18,M,40,72000,1800.0
2021-10-18,L,100,180000,1800.0
2021-10-18,XL,40,92000,2300.0
2021-10-18,XXL,60,150000,2500.0
2021-10-19,S,0,0,0.0
2021-10-19,M,0,0,0.0
2021-10-19,L,0,0,0.0
2021-10-19,XL,0,0,0.0
2021-10-19,XXL,0,0,0.0
2021-10-20,S,20,34000,1700.0
2021-10-20,M,80,144000,1800.0
2021-10-20,L,120,216000,1800.0
2021-10-20,XL,90,207000,2300.0
2021-10-20,XXL,30,75000,2500.0
2021-10-21,S,40,68000,1700.0
2021-10-21,M,30,54000,1800.0
2021-10-21,L,60,108000,1800.0
2021-10-21,XL,50,115000,2300.0
2021-10-21,XXL,50,125000,2500.0
2021-10-22,S,20,34000,1700.0
2021-10-22,M,30,54000,1800.0
