produk,tanggal,qty,t,ln_Q
L,2023-05-06,10,663,2.302585092994046
L,2023-05-09,170,664,5.135798437050262
L,2023-05-10,140,665,4.941642422609304
L,2023-05-11,180,666,5.19295685089021
L,2023-05-12,70,667,4.248495242049359
L,2023-05-13,140,668,4.941642422609304
L,2023-05-15,120,669,4.787491742782046
L,2023-05-16,210,670,5.3471075307174685
L,2023-05-17,120,671,4.787491742782046
L,2023-05-18,100,672,4.605170185988092
L,2023-05-19,50,673,3.912023005428146
L,2023-05-20,90,674,4.499809670330265
L,2023-05-22,80,675,4.382026634673881
L,2023-05-23,70,676,4.248495242049359
L,2023-05-24,280,677,5.634789603169249
L,2023-05-25,40,678,3.6888794541139363
L,2023-05-26,150,679,5.0106352940962555
L,2023-05-27,30,680,3.4011973816621555
L,2023-05-29,110,681,4.700480365792417
L,2023-05-30,100,682,4.605170185988092
L,2023-05-31,110,683,4.700480365792417
L,2023-06-01,70,684,4.248495242049359
L,2023-06-02,60,685,4.0943445622221
L,2023-06-03,40,686,3.6888794541139363
L,2023-06-05,80,687,4.382026634673881
L,2023-06-06,100,688,4.605170185988092
L,2023-06-07,60,689,4.0943445622221
L,2023-06-08,100,690,4.605170185988092
L,2023-06-09,80,691,4.382026634673881
L,2023-06-10,80,692,4.382026634673881
L,2023-06-12,110,693,4.700480365792417
L,2023-06-13,130,694,4.867534450455582
L,2023-06-14,100,695,4.605170185988092
L,2023-06-15,100,696,4.605170185988092
L,2023-06-16,20,697,2.995732273553991
L,2023-06-17,50,698,3.912023005428146
L,2023-06-19,160,699,5.075173815233827
L,2023-06-20,210,700,5.3471075307174685
L,2023-06-21,40,701,3.6888794541139363
L,2023-06-22,80,702,4.382026634673881
L,2023-06-23,60,703,4.0943445622221
L,2023-06-24,100,704,4.605170185988092
L,2023-06-26,100,705,4.605170185988092
L,2023-06-27,150,706,5.0106352940962555
L,2023-06-28,180,707,5.19295685089021
L,2023-06-30,60,708,4.0943445622221
L,2023-07-01,80,709,4.382026634673881
L,2023-07-03,100,710,4.605170185988092
L,2023-07-04,100,711,4.605170185988092
L,2023-07-05,140,712,4.941642422609304
L,2023-07-06,50,713,3.912023005428146
L,2023-07-07,140,714,4.941642422609304
L,2023-07-08,130,715,4.867534450455582
L,2023-07-10,40,716,3.6888794541139363
L,2023-07-11,110,717,4.700480365792417
L,2023-07-12,100,718,4.605170185988092
L,2023-07-13,100,719,4.605170185988092
L,2023-07-14,60,720,4.0943445622221
L,2023-07-15,60,721,4.0943445622221
L,2023-07-18,120,722,4.787491742782046
L,2023-07-19,240,723,5.480638923341991
L,2023-07-20,220,724,5.393627546352362
L,2023-07-21,100,725,4.605170185988092
L,2023-07-22,130,726,4.867534450455582
L,2023-07-24,160,727,5.075173815233827
L,2023-07-26,120,728,4.787491742782046
L,2023-07-27,90,729,4.499809670330265
L,2023-07-28,120,730,4.787491742782046
L,2023-07-29,70,731,4.248495242049359
L,2023-07-31,130,732,4.867534450455582
L,2023-08-01,120,733,4.787491742782046
L,2023-08-02,80,734,4.382026634673881
L,2023-08-03,90,735,4.499809670330265
L,2023-08-04,110,736,4.700480365792417
L,2023-08-05,110,737,4.700480365792417
L,2023-08-07,130,738,4.867534450455582
L,2023-08-08,190,739,5.247024072160486
L,2023-08-09,120,740,4.787491742782046
L,2023-08-10,120,741,4.787491742782046
L,2023-08-11,120,742,4.787491742782046
L,2023-08-12,100,743,4.605170185988092
L,2023-08-14,150,744,5.0106352940962555
L,2023-08-15,60,745,4.0943445622221
L,2023-08-16,120,746,4.787491742782046
L,2023-08-18,80,747,4.382026634673881
L,2023-08-19,80,748,4.382026634673881
L,2023-08-21,150,749,5.0106352940962555
L,2023-08-22,140,750,4.941642422609304
L,2023-08-23,180,751,5.19295685089021
L,2023-08-24,60,752,4.0943445622221
L,2023-08-25,60,753,4.0943445622221
L,2023-08-26,130,754,4.867534450455582
L,2023-08-28,100,755,4.605170185988092
L,2023-08-29,120,756,4.787491742782046
L,2023-08-30,70,757,4.248495242049359
L,2023-08-31,70,758,4.248495242049359
L,2023-09-01,100,759,4.605170185988092
L,2023-09-02,150,760,5.0106352940962555
L,2023-09-04,180,761,5.19295685089021
L,2023-09-05,120,762,4.787491742782046
L,2023-09-06,190,763,5.247024072160486
L,2023-09-07,170,764,5.135798437050262
L,2023-09-08,190,765,5.247024072160486
L,2023-09-09,50,766,3.912023005428146
L,2023-09-11,130,767,4.867534450455582
L,2023-09-12,140,768,4.941642422609304
L,2023-09-13,60,769,4.0943445622221
L,2023-09-14,110,770,4.700480365792417
L,2023-09-15,150,771,5.0106352940962555
L,2023-09-16,60,772,4.0943445622221
L,2023-09-18,120,773,4.787491742782046
L,2023-09-19,80,774,4.382026634673881
L,2023-09-20,110,775,4.700480365792417
L,2023-09-21,80,776,4.382026634673881
L,2023-09-22,40,777,3.6888794541139363
L,2023-09-23,90,778,4.499809670330265
L,2023-09-25,160,779,5.075173815233827
L,2023-09-26,40,780,3.6888794541139363
L,2023-09-27,50,781,3.912023005428146
L,2023-09-29,100,782,4.605170185988092
L,2023-09-30,110,783,4.700480365792417
L,2023-10-02,140,784,4.941642422609304
L,2023-10-04,200,785,5.298317366548036
L,2023-10-05,90,786,4.499809670330265
L,2023-10-06,150,787,5.0106352940962555
L,2023-10-07,90,788,4.499809670330265
L,2023-10-09,130,789,4.867534450455582
L,2023-10-10,150,790,5.0106352940962555
L,2023-10-11,60,791,4.0943445622221
L,2023-10-12,100,792,4.605170185988092
L,2023-10-13,130,793,4.867534450455582
L,2023-10-14,180,794,5.19295685089021
L,2023-10-16,140,795,4.941642422609304
L,2023-10-17,130,796,4.867534450455582
L,2023-10-18,90,797,4.499809670330265
L,2023-10-19,110,798,4.700480365792417
L,2023-10-20,130,799,4.867534450455582
L,2023-10-21,160,800,5.075173815233827
L,2023-10-23,100,801,4.605170185988092
L,2023-10-24,90,802,4.499809670330265
L,2023-10-25,110,803,4.700480365792417
L,2023-10-26,80,804,4.382026634673881
L,2023-10-27,60,805,4.0943445622221
L,2023-10-28,130,806,4.867534450455582
L,2023-10-30,110,807,4.700480365792417
L,2023-10-31,110,808,4.700480365792417
L,2023-11-01,180,809,5.19295685089021
L,2023-11-02,170,810,5.135798437050262
L,2023-11-03,90,811,4.499809670330265
L,2023-11-04,170,812,5.135798437050262
L,2023-11-06,160,813,5.075173815233827
L,2023-11-07,80,814,4.382026634673881
L,2023-11-08,120,815,4.787491742782046
L,2023-11-09,110,816,4.700480365792417
L,2023-11-10,40,817,3.6888794541139363
L,2023-11-11,120,818,4.787491742782046
L,2023-11-13,140,819,4.941642422609304
L,2023-11-14,130,820,4.867534450455582
L,2023-11-15,50,821,3.912023005428146
L,2023-11-16,50,822,3.912023005428146
L,2023-11-17,170,823,5.135798437050262
L,2023-11-18,100,824,4.605170185988092
L,2023-11-20,190,825,5.247024072160486
L,2023-11-21,150,826,5.0106352940962555
L,2023-11-22,160,827,5.075173815233827
L,2023-11-23,120,828,4.787491742782046
L,2023-11-24,70,829,4.248495242049359
L,2023-11-25,50,830,3.912023005428146
L,2023-11-27,150,831,5.0106352940962555
L,2023-11-28,110,832,4.700480365792417
L,2023-11-29,150,833,5.0106352940962555
L,2023-11-30,180,834,5.19295685089021
L,2023-12-01,110,835,4.700480365792417
L,2023-12-02,90,836,4.499809670330265
L,2023-12-04,130,837,4.867534450455582
L,2023-12-05,80,838,4.382026634673881
L,2023-12-06,70,839,4.248495242049359
L,2023-12-07,50,840,3.912023005428146
L,2023-12-08,180,841,5.19295685089021
L,2023-12-09,100,842,4.605170185988092
L,2023-12-11,150,843,5.0106352940962555
L,2023-12-12,180,844,5.19295685089021
L,2023-12-13,60,845,4.0943445622221
L,2023-12-14,90,846,4.499809670330265
L,2023-12-15,40,847,3.6888794541139363
L,2023-12-16,130,848,4.867534450455582
L,2023-12-18,120,849,4.787491742782046
L,2023-12-19,120,850,4.787491742782046
L,2023-12-20,110,851,4.700480365792417
L,2023-12-21,60,852,4.0943445622221
L,2023-12-22,80,853,4.382026634673881
L,2023-12-24,80,854,4.382026634673881
L,2023-12-25,170,855,5.135798437050262
L,2023-12-26,130,856,4.867534450455582
L,2023-12-28,130,857,4.867534450455582
L,2023-12-29,70,858,4.248495242049359
L,2023-12-30,30,859,3.4011973816621555
L,2024-01-01,110,860,4.700480365792417
L,2024-01-02,170,861,5.135798437050262
L,2024-01-04,140,862,4.941642422609304
L,2024-01-05,60,863,4.0943445622221
L,2024-01-06,170,864,5.135798437050262
L,2024-01-08,190,865,5.247024072160486
L,2024-01-09,60,866,4.0943445622221
L,2024-01-10,150,867,5.0106352940962555
L,2024-01-11,60,868,4.0943445622221
L,2024-01-12,70,869,4.248495242049359
L,2024-01-13,80,870,4.382026634673881
L,2024-01-15,100,871,4.605170185988092
L,2024-01-16,80,872,4.382026634673881
L,2024-01-17,140,873,4.941642422609304
L,2024-01-18,120,874,4.787491742782046
L,2024-01-20,80,875,4.382026634673881
L,2024-01-22,170,876,5.135798437050262
L,2024-01-23,100,877,4.605170185988092
L,2024-01-24,110,878,4.700480365792417
L,2024-01-25,90,879,4.499809670330265
L,2024-01-26,60,880,4.0943445622221
L,2024-01-27,130,881,4.867534450455582
L,2024-01-31,40,882,3.6888794541139363
L,2024-02-01,70,883,4.248495242049359
L,2024-02-02,150,884,5.0106352940962555
L,2024-02-03,130,885,4.867534450455582
L,2024-02-05,130,886,4.867534450455582
L,2024-02-06,60,887,4.0943445622221
L,2024-02-08,110,888,4.700480365792417
L,2024-02-09,110,889,4.700480365792417
L,2024-02-10,90,890,4.499809670330265
L,2024-02-12,110,891,4.700480365792417
L,2024-02-13,70,892,4.248495242049359
L,2024-02-15,70,893,4.248495242049359
L,2024-02-16,80,894,4.382026634673881
L,2024-02-17,60,895,4.0943445622221
L,2024-02-19,90,896,4.499809670330265
L,2024-02-20,110,897,4.700480365792417
L,2024-02-21,70,898,4.248495242049359
L,2024-02-22,40,899,3.6888794541139363
L,2024-02-23,60,900,4.0943445622221
L,2024-02-24,60,901,4.0943445622221
L,2024-02-26,40,902,3.6888794541139363
L,2024-02-27,90,903,4.499809670330265
L,2024-02-29,80,904,4.382026634673881
L,2024-03-01,140,905,4.941642422609304
L,2024-03-02,70,906,4.248495242049359
L,2024-03-04,140,907,4.941642422609304
L,2024-03-05,130,908,4.867534450455582
L,2024-03-06,140,909,4.941642422609304
L,2024-03-08,60,910,4.0943445622221
L,2024-03-10,70,911,4.248495242049359
L,2024-03-11,70,912,4.248495242049359
L,2024-03-13,90,913,4.499809670330265
L,2024-03-14,110,914,4.700480365792417
L,2024-03-15,40,915,3.6888794541139363
L,2024-03-17,30,916,3.4011973816621555
L,2024-03-18,70,917,4.248495242049359
L,2024-03-19,70,918,4.248495242049359
L,2024-03-20,50,919,3.912023005428146
L,2024-03-21,100,920,4.605170185988092
L,2024-03-23,40,921,3.6888794541139363
L,2024-03-25,160,922,5.075173815233827
L,2024-03-26,130,923,4.867534450455582
L,2024-03-27,60,924,4.0943445622221
L,2024-03-28,60,925,4.0943445622221
L,2024-03-29,110,926,4.700480365792417
L,2024-03-30,50,927,3.912023005428146
L,2024-04-01,90,928,4.499809670330265
L,2024-04-02,50,929,3.912023005428146
L,2024-04-03,50,930,3.912023005428146
L,2024-04-04,60,931,4.0943445622221
L,2024-04-05,100,932,4.605170185988092
L,2024-04-06,50,933,3.912023005428146
L,2024-04-15,150,934,5.0106352940962555
L,2024-04-16,130,935,4.867534450455582
L,2024-04-17,60,936,4.0943445622221
L,2024-04-18,90,937,4.499809670330265
L,2024-04-19,40,938,3.6888794541139363
L,2024-04-20,50,939,3.912023005428146
L,2024-04-22,130,940,4.867534450455582
L,2024-04-23,70,941,4.248495242049359
L,2024-04-24,110,942,4.700480365792417
L,2024-04-25,70,943,4.248495242049359
L,2024-04-26,70,944,4.248495242049359
L,2024-04-27,70,945,4.248495242049359
L,2024-04-29,160,946,5.075173815233827
L,2024-04-30,100,947,4.605170185988092
L,2024-05-01,50,948,3.912023005428146
L,2024-05-02,50,949,3.912023005428146
L,2024-05-03,20,950,2.995732273553991
L,2024-05-04,80,951,4.382026634673881
L,2024-05-06,130,952,4.867534450455582
L,2024-05-07,90,953,4.499809670330265
L,2024-05-10,10,954,2.302585092994046
L,2024-05-13,10,955,2.302585092994046
L,2024-05-14,140,956,4.941642422609304
L,2024-05-15,90,957,4.499809670330265
L,2024-05-16,100,958,4.605170185988092
L,2024-05-17,100,959,4.605170185988092
L,2024-05-18,130,960,4.867534450455582
L,2024-05-20,90,961,4.499809670330265
L,2024-05-21,110,962,4.700480365792417
L,2024-05-22,60,963,4.0943445622221
L,2024-05-24,40,964,3.6888794541139363
L,2024-05-26,80,965,4.382026634673881
L,2024-05-27,100,966,4.605170185988092
L,2024-05-28,40,967,3.6888794541139363
L,2024-05-29,100,968,4.605170185988092
L,2024-05-30,60,969,4.0943445622221
L,2024-05-31,200,970,5.298317366548036
L,2024-06-01,120,971,4.787491742782046
L,2024-06-03,110,972,4.700480365792417
L,2024-06-04,60,973,4.0943445622221
L,2024-06-10,160,974,5.075173815233827
L,2024-06-12,80,975,4.382026634673881
L,2024-06-13,50,976,3.912023005428146
L,2024-06-14,50,977,3.912023005428146
L,2024-06-15,60,978,4.0943445622221
L,2024-06-18,250,979,5.521460917862246
L,2024-06-20,140,980,4.941642422609304
L,2024-06-21,40,981,3.6888794541139363
L,2024-06-22,40,982,3.6888794541139363
L,2024-06-24,150,983,5.0106352940962555
L,2024-06-25,100,984,4.605170185988092
L,2024-06-26,90,985,4.499809670330265
L,2024-06-27,90,986,4.499809670330265
L,2024-06-28,50,987,3.912023005428146
L,2024-06-29,70,988,4.248495242049359
L,2024-07-01,70,989,4.248495242049359
L,2024-07-02,50,990,3.912023005428146
L,2024-07-03,70,991,4.248495242049359
L,2024-07-04,110,992,4.700480365792417
L,2024-07-05,10,993,2.302585092994046
L,2024-07-08,20,994,2.995732273553991
L,2024-07-10,220,995,5.393627546352362
L,2024-07-11,60,996,4.0943445622221
L,2024-07-12,20,997,2.995732273553991
L,2024-07-13,100,998,4.605170185988092
L,2024-07-15,160,999,5.075173815233827
L,2024-07-16,40,1000,3.6888794541139363
L,2024-07-17,40,1001,3.6888794541139363
L,2024-07-18,110,1002,4.700480365792417
L,2024-07-20,100,1003,4.605170185988092
L,2024-07-22,60,1004,4.0943445622221
L,2024-07-23,130,1005,4.867534450455582
L,2024-07-24,230,1006,5.438079308923196
L,2024-07-25,100,1007,4.605170185988092
L,2024-07-26,140,1008,4.941642422609304
L,2024-07-27,130,1009,4.867534450455582
L,2024-07-29,50,1010,3.912023005428146
L,2024-07-30,30,1011,3.4011973816621555
L,2024-07-31,70,1012,4.248495242049359
L,2024-08-01,20,1013,2.995732273553991
L,2024-08-02,160,1014,5.075173815233827
L,2024-08-03,100,1015,4.605170185988092
L,2024-08-05,80,1016,4.382026634673881
L,2024-08-06,90,1017,4.499809670330265
L,2024-08-07,60,1018,4.0943445622221
L,2024-08-08,70,1019,4.248495242049359
L,2024-08-09,50,1020,3.912023005428146
L,2024-08-10,40,1021,3.6888794541139363
L,2024-08-12,10,1022,2.302585092994046
L,2024-08-13,40,1023,3.6888794541139363
L,2024-08-14,40,1024,3.6888794541139363
L,2024-08-15,90,1025,4.499809670330265
L,2024-08-16,80,1026,4.382026634673881
L,2024-08-19,70,1027,4.248495242049359
L,2024-08-20,90,1028,4.499809670330265
L,2024-08-21,40,1029,3.6888794541139363
L,2024-08-22,60,1030,4.0943445622221
L,2024-08-23,40,1031,3.6888794541139363
L,2024-08-24,100,1032,4.605170185988092
L,2024-08-26,110,1033,4.700480365792417
L,2024-08-27,40,1034,3.6888794541139363
L,2024-08-28,90,1035,4.499809670330265
L,2024-08-29,40,1036,3.6888794541139363
L,2024-08-30,40,1037,3.6888794541139363
L,2024-08-31,60,1038,4.0943445622221
L,2024-09-02,170,1039,5.135798437050262
L,2024-09-03,70,1040,4.248495242049359
L,2024-09-04,200,1041,5.298317366548036
L,2024-09-05,40,1042,3.6888794541139363
L,2024-09-06,30,1043,3.4011973816621555
L,2024-09-07,90,1044,4.499809670330265
L,2024-09-09,60,1045,4.0943445622221
L,2024-09-10,40,1046,3.6888794541139363
L,2024-09-11,30,1047,3.4011973816621555
L,2024-09-12,60,1048,4.0943445622221
L,2024-09-13,10,1049,2.302585092994046
L,2024-09-14,70,1050,4.248495242049359
L,2024-09-17,70,1051,4.248495242049359
L,2024-09-18,110,1052,4.700480365792417
L,2024-09-19,40,1053,3.6888794541139363
L,2024-09-20,80,1054,4.382026634673881
L,2024-09-21,70,1055,4.248495242049359
L,2024-09-23,70,1056,4.248495242049359
L,2024-09-24,40,1057,3.6888794541139363
L,2024-09-25,80,1058,4.382026634673881
L,2024-09-26,120,1059,4.787491742782046
L,2024-09-27,90,1060,4.499809670330265
L,2024-09-28,80,1061,4.382026634673881
L,2024-09-30,80,1062,4.382026634673881
L,2024-10-01,100,1063,4.605170185988092
L,2024-10-02,160,1064,5.075173815233827
L,2024-10-03,60,1065,4.0943445622221
L,2024-10-04,40,1066,3.6888794541139363
L,2024-10-05,60,1067,4.0943445622221
L,2024-10-07,70,1068,4.248495242049359
L,2024-10-08,50,1069,3.912023005428146
L,2024-10-09,30,1070,3.4011973816621555
L,2024-10-10,90,1071,4.499809670330265
L,2024-10-11,50,1072,3.912023005428146
L,2024-10-12,10,1073,2.302585092994046
L,2024-10-14,30,1074,3.4011973816621555
L,2024-10-15,70,1075,4.248495242049359
L,2024-10-16,50,1076,3.912023005428146
L,2024-10-17,80,1077,4.382026634673881
L,2024-10-18,90,1078,4.499809670330265
L,2024-10-19,100,1079,4.605170185988092
L,2024-10-21,100,1080,4.605170185988092
L,2024-10-22,80,1081,4.382026634673881
L,2024-10-23,80,1082,4.382026634673881
L,2024-10-24,40,1083,3.6888794541139363
L,2024-10-25,70,1084,4.248495242049359
L,2024-10-26,10,1085,2.302585092994046
L,2024-10-28,20,1086,2.995732273553991
L,2024-10-29,10,1087,2.302585092994046
L,2024-10-30,80,1088,4.382026634673881
L,2024-10-31,80,1089,4.382026634673881
L,2024-11-01,50,1090,3.912023005428146
L,2024-11-02,70,1091,4.248495242049359
L,2024-11-04,70,1092,4.248495242049359
L,2024-11-06,80,1093,4.382026634673881
L,2024-11-07,50,1094,3.912023005428146
L,2024-11-08,120,1095,4.787491742782046
L,2024-11-09,40,1096,3.6888794541139363
L,2024-11-11,100,1097,4.605170185988092
L,2024-11-12,40,1098,3.6888794541139363
L,2024-11-13,40,1099,3.6888794541139363
L,2024-11-14,60,1100,4.0943445622221
L,2024-11-15,60,1101,4.0943445622221
L,2024-11-16,90,1102,4.499809670330265
L,2024-11-18,40,1103,3.6888794541139363
L,2024-11-27,160,1104,5.075173815233827
L,2024-11-28,80,1105,4.382026634673881
L,2024-11-29,50,1106,3.912023005428146
L,2024-11-30,40,1107,3.6888794541139363
L,2024-12-02,70,1108,4.248495242049359
L,2024-12-03,40,1109,3.6888794541139363
L,2024-12-04,30,1110,3.4011973816621555
L,2024-12-05,40,1111,3.6888794541139363
L,2024-12-06,20,1112,2.995732273553991
L,2024-12-07,70,1113,4.248495242049359
L,2024-12-09,70,1114,4.248495242049359
L,2024-12-10,60,1115,4.0943445622221
L,2024-12-11,50,1116,3.912023005428146
L,2024-12-12,90,1117,4.499809670330265
L,2024-12-13,50,1118,3.912023005428146
L,2024-12-14,110,1119,4.700480365792417
L,2024-12-16,30,1120,3.4011973816621555
L,2024-12-17,80,1121,4.382026634673881
L,2024-12-18,50,1122,3.912023005428146
L,2024-12-19,60,1123,4.0943445622221
L,2024-12-20,80,1124,4.382026634673881
L,2024-12-21,90,1125,4.499809670330265
L,2024-12-23,140,1126,4.941642422609304
L,2024-12-24,120,1127,4.787491742782046
L,2024-12-25,30,1128,3.4011973816621555
L,2024-12-26,80,1129,4.382026634673881
L,2024-12-27,10,1130,2.302585092994046
L,2024-12-28,20,1131,2.995732273553991
L,2024-12-30,60,1132,4.0943445622221
L,2024-12-31,110,1133,4.700480365792417
L,2025-01-02,100,1134,4.605170185988092
L,2025-01-03,30,1135,3.4011973816621555
L,2025-01-04,60,1136,4.0943445622221
L,2025-01-06,70,1137,4.248495242049359
L,2025-01-07,60,1138,4.0943445622221
L,2025-01-09,90,1139,4.499809670330265
L,2025-01-10,120,1140,4.787491742782046
L,2025-01-11,100,1141,4.605170185988092
L,2025-01-13,80,1142,4.382026634673881
L,2025-01-14,20,1143,2.995732273553991
L,2025-01-15,90,1144,4.499809670330265
L,2025-01-16,90,1145,4.499809670330265
L,2025-01-17,40,1146,3.6888794541139363
L,2025-01-18,110,1147,4.700480365792417
L,2025-01-19,30,1148,3.4011973816621555
L,2025-01-20,40,1149,3.6888794541139363
L,2025-01-21,40,1150,3.6888794541139363
L,2025-01-22,60,1151,4.0943445622221
L,2025-01-23,40,1152,3.6888794541139363
L,2025-01-24,90,1153,4.499809670330265
L,2025-01-30,100,1154,4.605170185988092
L,2025-01-31,50,1155,3.912023005428146
L,2025-02-01,10,1156,2.302585092994046
L,2025-02-03,120,1157,4.787491742782046
L,2025-02-04,40,1158,3.6888794541139363
L,2025-02-05,70,1159,4.248495242049359
L,2025-02-06,60,1160,4.0943445622221
L,2025-02-08,30,1161,3.4011973816621555
L,2025-02-10,30,1162,3.4011973816621555
L,2025-02-11,150,1163,5.0106352940962555
L,2025-02-12,70,1164,4.248495242049359
L,2025-02-13,40,1165,3.6888794541139363
L,2025-02-14,10,1166,2.302585092994046
L,2025-02-15,70,1167,4.248495242049359
